id,title,release_date,moby_score,moby_url,platforms,genres,developers,publishers
27755,Pokémon Pearl Version,2006-09-28,8.16,https://www.mobygames.com/game/27755/pokemon-pearl-version/,Nintendo DS,"Role-playing (RPG), Anime / Manga, Fantasy, Turn-based, Diagonal-down, Japanese-style RPG (JRPG)","Game Freak, Inc., Creatures, Inc.","Nintendo France SARL, Nintendo of America Inc., Nintendo of Europe GmbH, Pokémon Company, The, Nintendo of Canada Ltd., Nintendo Co., Ltd."
51646,The Legend of Zelda: A Link to the Past/Four Swords,2002-12-02,8.0,https://www.mobygames.com/game/51646/the-legend-of-zelda-a-link-to-the-pastfour-swords/,Game Boy Advance,"Action, Metroidvania, Puzzle elements, Anime / Manga, Fantasy, Diagonal-down, 2D scrolling, Direct control","Capcom Co., Ltd.","Nintendo Co., Ltd."
20578,Kirby 64: The Crystal Shards,2000-03-24,7.38,https://www.mobygames.com/game/20578/kirby-64-the-crystal-shards/,"Nintendo 64, Wii, Wii U, Nintendo Switch","Action, Side view, Platform, Puzzle elements, Diagonal-down","HAL Laboratory, Inc.","Nintendo Co., Ltd."
6154,Battletoads / Double Dragon,1993-06,7.27,https://www.mobygames.com/game/6154/battletoads-double-dragon/,"Game Boy, SNES, Genesis, NES","Action, Sci-fi / futuristic, Arcade, Side view, Platform, Licensed, Beat 'em up / brawler, 2D scrolling",Rare Limited,"Playtronic Industrial Ltda., Nintendo Co., Ltd., Tradewest, Inc."
3589,Cruis'n World,1996-11,7.12,https://www.mobygames.com/game/3589/cruisn-world/,"Nintendo 64, Arcade","Simulation, Racing / Driving, 1st-person, Off-roading, Behind view, Automobile","Midway Games, Inc.","Nintendo of Europe GmbH, Midway Games, Inc., Nintendo of America Inc., Nintendo Co., Ltd."
21870,Tetris DS,2006-03-20,8.26,https://www.mobygames.com/game/21870/tetris-ds/,Nintendo DS,"Action, Side view, Puzzle, Fixed / flip-screen, Falling block puzzle, Direct control",Nintendo SPD,"Nintendo of Europe GmbH, Nintendo Co., Ltd., Nintendo of America Inc."
15812,Mario Party 6,2004-11-18,7.17,https://www.mobygames.com/game/15812/mario-party-6/,GameCube,"Action, Strategy / tactics, Top-down, Platform, Board game, Turn-based, Diagonal-down, 2D scrolling, Mini-games, Party game, Direct control","Hudson Soft Company, Ltd.","Nintendo Co., Ltd."
4287,Killer Instinct,1994-10,7.7,https://www.mobygames.com/game/4287/killer-instinct/,"Game Boy, SNES, Arcade, Nintendo Switch","Action, Sci-fi / futuristic, Side view, Fighting, Fantasy, 2D scrolling",Rare Limited,"Nintendo of America Inc., Nintendo Co., Ltd., Midway Manufacturing Company"
10859,Shin Megami Tensei,1992-10-30,7.45,https://www.mobygames.com/game/10859/shin-megami-tensei/,"SNES, SEGA CD, TurboGrafx CD, Wii, Wii U, Nintendo Switch","1st-person, Role-playing (RPG), Post-apocalyptic, Cyberpunk / dark sci-fi, Turn-based, Fixed / flip-screen, Direct control","Atlus Co., Ltd.","Nintendo Co., Ltd., SIMS Co., Ltd., Atlus Co., Ltd., Index Corporation"
18151,Kirby: Canvas Curse,2005-03-24,8.37,https://www.mobygames.com/game/18151/kirby-canvas-curse/,"Nintendo DS, Wii U","Action, Side view, Platform, Fantasy","HAL Laboratory, Inc.","Nintendo Co., Ltd."
4282,Metroid II: Return of Samus,1991-11,7.42,https://www.mobygames.com/game/4282/metroid-ii-return-of-samus/,"Game Boy, Nintendo 3DS, Nintendo Switch","Action, Sci-fi / futuristic, Side view, Platform, Shooter, Metroidvania, 2D scrolling",Nintendo R&D1,"Nintendo Co., Ltd."
80877,Super Mario Advance 4: Super Mario Bros. 3,2003-07-11,8.01,https://www.mobygames.com/game/80877/super-mario-advance-4-super-mario-bros-3/,"Game Boy Advance, Wii U, Nintendo Switch","Action, Side view, Platform, 2D scrolling",Nintendo R&D2,"Nintendo Co., Ltd."
15616,Mario Power Tennis,2004-10-28,7.39,https://www.mobygames.com/game/15616/mario-power-tennis/,"GameCube, Wii","Sports, Real-time, Tennis, Diagonal-down, 2D scrolling, Direct control",Camelot Software Planning,"Nintendo Co., Ltd."
4572,Final Fantasy II,1991-07-19,7.63,https://www.mobygames.com/game/4572/final-fantasy-ii/,"PlayStation, Game Boy Advance, SNES, PSP, WonderSwan Color, PlayStation 3, Wii, PS Vita, Wii U","Real-time, Role-playing (RPG), Fantasy, Turn-based, Diagonal-down, 2D scrolling, Japanese-style RPG (JRPG), Direct control, Menu structures","Square Enix Co., Ltd., Square Co., Ltd.","Square Soft, Inc., Square Enix Co., Ltd., Square Co., Ltd., Nintendo of America Inc., Sony Computer Entertainment Inc., Square Enix Co., Ltd., Nintendo Co., Ltd., Square Enix, Inc., Nintendo of Europe GmbH"
8384,1080° Snowboarding,1998-02-28,8.0,https://www.mobygames.com/game/8384/1080-snowboarding/,"Nintendo 64, Wii, Wii U, Nintendo Switch","Sports, 1st-person, Snowboarding / skiing, Behind view",Nintendo EAD,"Nintendo of Europe GmbH, Nintendo Co., Ltd., Nintendo Australia Pty., Ltd., Nintendo of America Inc."
139,Dig Dug,1982-03,7.3,https://www.mobygames.com/game/139/dig-dug/,"TI-99/4A, MSX, BREW, J2ME, Palm OS, Windows Mobile, Xbox 360, Wii, BlackBerry, PC-88, Nintendo 3DS, Casio PV-1000, FM-7, Wii U, Sord M5, PlayStation 4, Xbox One, Arcade, Windows, PC Booter, Game Boy, Game Boy Advance, NES, Commodore 64, Atari 2600, Intellivision, Apple II, Atari 5200, Atari 7800, Atari 8-bit, VIC-20, Sharp MZ-80K/700/800/1500, PC-6001, PC-8000, Sharp X1, Nintendo Switch, Antstream","Action, Arcade, Side view, Fixed / flip-screen","Namco Limited, BANDAI NAMCO Studios Inc.","BANDAI NAMCO Entertainment America Inc., INTV Corp., Atarisoft, BANDAI NAMCO Games Inc., Namco Networks America Inc., Namco Bandai Games Europe SAS, Namco Bandai Games America Inc., Casio Computer Co., Ltd., Bug-Byte Software Ltd., BANDAI NAMCO Games America Inc., Datasoft, Inc., Namco Limited, Namco Mobile, Dempa Shimbunsha, TAKARA Co., Ltd., Nintendo Co., Ltd., Karateco, HAMSTER Corporation, Thunder Mountain, Atari, Inc., BANDAI NAMCO Entertainment Inc., Atari Corporation, Namco Bandai Games Inc."
13829,Mario vs. Donkey Kong,2004-05-24,7.5,https://www.mobygames.com/game/13829/mario-vs-donkey-kong/,"Game Boy Advance, Nintendo 3DS, Wii U","Action, Arcade, Side view, Platform, Puzzle elements, Fixed / flip-screen",Nintendo Software Technology Corporation,"Nintendo Co., Ltd."
3548,Mario Tennis,2000-07-21,7.91,https://www.mobygames.com/game/3548/mario-tennis/,"Nintendo 64, Wii, Wii U, Nintendo Switch","Sports, Tennis, Diagonal-down, 2D scrolling, Direct control",Camelot Software Planning,"Nintendo Co., Ltd."
3105,Star Wars: Shadows of the Empire,1996-12-03,7.47,https://www.mobygames.com/game/3105/star-wars-shadows-of-the-empire/,"Windows, Nintendo 64","Action, Sci-fi / futuristic, Licensed, 3rd-person (Other), Behind view",LucasArts Entertainment Company LLC,"Nintendo of America Inc., Playtronic Industrial Ltda., Disney Interactive Studios, Inc., LucasArts Entertainment Company LLC, Nintendo Co., Ltd., Nintendo of Europe GmbH, Funsoft GmbH"
10741,Final Fantasy: Crystal Chronicles,2003-08-08,7.54,https://www.mobygames.com/game/10741/final-fantasy-crystal-chronicles/,GameCube,"Action, Role-playing (RPG), Fantasy, Diagonal-down","Game Designers Studio, The","Nintendo of America Inc., Nintendo of Europe GmbH, Nintendo Co., Ltd."
7290,Star Fox Adventures,2002-09-24,7.61,https://www.mobygames.com/game/7290/star-fox-adventures/,GameCube,"Action, Sci-fi / futuristic, 3rd-person (Other)",Rare Limited,"Nintendo Co., Ltd."
4707,Pokémon Trading Card Game,1998-12-18,7.45,https://www.mobygames.com/game/4707/pokemon-trading-card-game/,"Game Boy Color, Nintendo 3DS","Strategy / tactics, Top-down, Role-playing (RPG), Turn-based, Diagonal-down, Trading / collectible card","Hudson Soft Company, Ltd., Creatures, Inc.","Nintendo of America Inc., Nintendo Co., Ltd., Nintendo of Europe GmbH"
3476,QIX,1981,7.18,https://www.mobygames.com/game/3476/qix/,"DOS, Game Boy, Lynx, Amiga, NES, Commodore 64, Apple II, Atari 5200, Atari 8-bit, Apple IIgs, Commodore 128, J2ME, Nintendo 3DS, Arcade, DoJa, Nintendo Switch, FM-7, PlayStation 4","Action, Arcade, Top-down, Puzzle, Fixed / flip-screen, Direct control",Threshold Research,"HAMSTER Corporation, Atari, Inc., Taito Corporation, TAKARA Co., Ltd., Taito Software Inc., Taito America Corporation, Nintendo of America Inc., Telegames, Inc., Nintendo of Europe GmbH, Nintendo Co., Ltd."
19445,Trace Memory,2005-02-24,7.35,https://www.mobygames.com/game/19445/trace-memory/,Nintendo DS,"Adventure, 1st-person, Top-down, Puzzle elements, 3rd-person (Other), Contemporary","CING, Inc.","Nintendo of America Inc., Nintendo of Europe GmbH, Nintendo Co., Ltd."
1434,Space Harrier,1985,7.07,https://www.mobygames.com/game/1434/space-harrier/,"DOS, Amiga, SEGA 32X, NES, SEGA Saturn, Atari ST, Game Gear, SEGA Master System, Commodore 64, TurboGrafx-16, ZX Spectrum, Amstrad CPC, Wii, PC-88, Nintendo 3DS, Sharp X68000, Sharp X1, FM-7, Arcade, PC-6001, Nintendo Switch","Action, Sci-fi / futuristic, Arcade, Shooter, Behind view, Direct control",AM R&D Dept. #2,"Micomsoft, SEGA Games Co., Ltd., TAKARA Co., Ltd., Dempa Shimbunsha, Nintendo Co., Ltd., SEGA Corporation, NEC Avenue, Ltd., SEGA Enterprises Ltd., NEC Technologies, Inc., Elite Systems Ltd."
3623,Blast Corps,1997-03-21,7.98,https://www.mobygames.com/game/3623/blast-corps/,"Nintendo 64, Nintendo Switch","Action, Racing / Driving, Puzzle elements, 3rd-person (Other)",Rare Limited,"Nintendo of America Inc., Nintendo Co., Ltd., Nintendo of Europe GmbH"
8962,Golden Sun: The Lost Age,2002-06-28,8.15,https://www.mobygames.com/game/8962/golden-sun-the-lost-age/,"Game Boy Advance, Wii U","Puzzle elements, Role-playing (RPG), Fantasy",Camelot Software Planning,"Nintendo of America Inc., Nintendo Co., Ltd., Nintendo of Europe GmbH"
14676,Stunt Race FX,1994-06-04,7.3,https://www.mobygames.com/game/14676/stunt-race-fx/,"SNES, Nintendo Switch","Racing / Driving, 1st-person, Arcade, Behind view, Vehicle simulator, Automobile, Track racing",Nintendo EAD,"Nintendo of America Inc., Playtronic Industrial Ltda., Nintendo Co., Ltd."
16475,WarioWare: Touched!,2004-12-02,7.61,https://www.mobygames.com/game/16475/warioware-touched/,"Nintendo DS, Wii U, Nintendo 3DS","Action, Sports, Racing / Driving, Arcade, Top-down, Side view, Fishing, Platform, Isometric, Boxing, Anime / Manga, Sailing / boating, Paddle / Pong, Horse / derby, Snowboarding / skiing, Tricks / stunts, Regional differences","Intelligent Systems Co., Ltd., Nintendo R&D1","Nintendo Co., Ltd."
6595,Mario Paint,1992-07-14,7.29,https://www.mobygames.com/game/6595/mario-paint/,SNES,"Educational, Music, Graphics / art","Nintendo Co., Ltd.","Nintendo Co., Ltd."
3792,Jet Force Gemini,1999-10-12,7.66,https://www.mobygames.com/game/3792/jet-force-gemini/,"Nintendo 64, Nintendo Switch","Action, Sci-fi / futuristic, Flight / aviation, Shooter, Behind view",Rare Limited,Rareware Limited
25969,WarioWare: Smooth Moves,2006-12-02,7.85,https://www.mobygames.com/game/25969/warioware-smooth-moves/,"Wii, Wii U","Action, Sports, Racing / Driving, 1st-person, Board game, Bowling, Tricks / stunts, Music / rhythm","Intelligent Systems Co., Ltd., Nintendo SPD","Nintendo Co., Ltd."
25122,Excite Truck,2006-11-19,7.46,https://www.mobygames.com/game/25122/excite-truck/,Wii,"Racing / Driving, Arcade, Off-roading, Tricks / stunts, 3rd-person (Other), Behind view, Vehicle simulator, Automobile, Track racing","Monster Games, Inc.","Nintendo of America Inc., Nintendo of Europe GmbH, Nintendo of Canada Ltd., Nintendo Co., Ltd."
7777,Mario Party 4,2002-10-21,7.15,https://www.mobygames.com/game/7777/mario-party-4/,GameCube,"Action, Strategy / tactics, Top-down, Board game, Fantasy, Turn-based, Diagonal-down, 2D scrolling, Mini-games, Party game, Direct control","Hudson Soft Company, Ltd.","Nintendo Co., Ltd."
17644,Star Fox Assault,2005-02-14,7.04,https://www.mobygames.com/game/17644/star-fox-assault/,GameCube,"Action, Sci-fi / futuristic, Flight / aviation, Shooter, Tank, Behind view, Space flight",Namco Limited,"Nintendo Co., Ltd."
6525,Pokémon Stadium,1999-04-30,7.26,https://www.mobygames.com/game/6525/pokemon-stadium/,Nintendo 64,"Role-playing (RPG), Fantasy, Turn-based, 3rd-person (Other)","HAL Laboratory, Inc., Nintendo EAD","Nintendo of America Inc., Nintendo Co., Ltd., Nintendo of Europe GmbH"
4398,Yoshi's Cookie,1992-11-21,7.14,https://www.mobygames.com/game/4398/yoshis-cookie/,"Game Boy, SNES, NES, Wii","Real-time, Turn-based, Puzzle, Fixed / flip-screen, Falling block puzzle, Tile matching puzzle, Point and select","Tose Co., Ltd.","Bullet-Proof Software, Inc., Nintendo Co., Ltd."
25099,Wii Sports,2006-11-19,7.34,https://www.mobygames.com/game/25099/wii-sports/,Wii,"Sports, Arcade, Baseball, Golf, Boxing, Tennis, Bowling, Behind view, Motion control",Nintendo EAD,"Nintendo Co., Ltd."
3540,Yoshi's Story,1997-12-21,7.44,https://www.mobygames.com/game/3540/yoshis-story/,"Nintendo 64, Wii, Wii U, Nintendo Switch","Action, Side view, Platform, 2D scrolling","Nintendo Co., Ltd.","Nintendo Co., Ltd., iQue, Ltd."
8391,Balloon Fight,1985-01-22,6.92,https://www.mobygames.com/game/8391/balloon-fight/,"Game Boy Advance, NES, Wii, PC-88, Nintendo 3DS, Sharp X1, Wii U, Arcade, Sharp MZ-80B/2000/2500, PC-8000, Sharp Zaurus, Nintendo Switch","Action, Arcade, Side view, Platform, 2D scrolling","Nintendo Co., Ltd.","Hudson Soft Company, Ltd., Nintendo of Europe GmbH, Sharp Corporation, Nintendo of America Inc., Nintendo Co., Ltd."
5601,Breath of Fire,1993-04-03,7.23,https://www.mobygames.com/game/5601/breath-of-fire/,"Game Boy Advance, SNES, Browser, Wii U, New Nintendo 3DS, Nintendo Switch","Top-down, Role-playing (RPG), Anime / Manga, Fantasy, Turn-based, Japanese-style RPG (JRPG)","Capcom Co., Ltd.","Ubi Soft Entertainment Software, Nintendo Co., Ltd., Square Soft, Inc., Capcom Co., Ltd."
3538,Mario Golf,1999-06-11,7.75,https://www.mobygames.com/game/3538/mario-golf/,"Nintendo 64, Wii, Wii U, Nintendo Switch","Sports, Golf, Math / logic, Licensed, Behind view",Camelot Software Planning,"Nintendo Co., Ltd."
10072,Kid Icarus,1986-12-19,7.15,https://www.mobygames.com/game/10072/kid-icarus/,"Game Boy Advance, NES, Wii, Nintendo 3DS, Wii U, Arcade, Nintendo Switch","Action, Side view, Platform, Anime / Manga, 2D scrolling","Nintendo R&D1, Tose Co., Ltd.","Nintendo of America Inc., Nintendo of Europe GmbH, Nintendo Co., Ltd."
7301,Mario Bros.,1983-03,6.94,https://www.mobygames.com/game/7301/mario-bros/,"Game Boy Advance, NES, Commodore 64, Atari 2600, Atari 5200, Atari 7800, Atari 8-bit, ZX Spectrum, Amstrad CPC, Wii, Nintendo 3DS, Wii U, Arcade, PC-8000, Nintendo Switch","Action, Arcade, Side view, Platform, Fixed / flip-screen","Nintendo Co., Ltd.","Atari, Inc., Nintendo of Europe GmbH, Atari Corporation, Ocean Software Ltd., Westside Soft House, Nintendo of America Inc., HAMSTER Corporation, Nintendo Co., Ltd."
9577,Wario World,2003-06-20,6.94,https://www.mobygames.com/game/9577/wario-world/,GameCube,"Action, Platform, Diagonal-down, Regional differences","Treasure Co., Ltd.","Nintendo Co., Ltd."
8609,Rygar,1987-04-17,7.2,https://www.mobygames.com/game/8609/rygar/,"NES, Arcade, Nintendo Switch","Action, Side view, Platform, Metroidvania, Fantasy, Diagonal-down, 2D scrolling, RPG elements, Regional differences","Tecmo, Ltd., Tecmo, Inc.","Tecmo, Ltd., Tecmo, Inc., Nintendo of America Inc., Koei Tecmo Games Co., Ltd."
6677,Ecco the Dolphin,1992-12,7.22,https://www.mobygames.com/game/6677/ecco-the-dolphin/,"Windows, Windows 3.x, Genesis, SEGA CD, Game Gear, SEGA Master System, Xbox 360, Wii, iPhone, Nintendo 3DS, Linux, Macintosh, Nintendo Switch","Action, Side view, Puzzle elements, 2D scrolling","Novotrade Software Kft., Novotrade International, Inc.","SEGA Games Co., Ltd., SEGA Enterprises Ltd., SEGA of America, Inc., SEGA Corporation, Tec Toy Indústria de Brinquedos S.A., Nintendo Co., Ltd."
7469,Excitebike,1984-11-30,6.95,https://www.mobygames.com/game/7469/excitebike/,"Game Boy Advance, NES, Wii, Nintendo 3DS, Wii U, Arcade, Nintendo Switch, Sharp X1, PC-88","Sports, Racing / Driving, Side view, Motorcycle, Tricks / stunts, 2D scrolling",Nintendo R&D1,"HAMSTER Corporation, Hudson Soft Company, Ltd., Nintendo Co., Ltd., Nintendo of Europe GmbH, Nintendo of America Inc."
6133,Killer Instinct Gold,1996-11,7.36,https://www.mobygames.com/game/6133/killer-instinct-gold/,Nintendo 64,"Action, Side view, Fighting, Fantasy, 2D scrolling",Rare Limited,"Nintendo Co., Ltd."
19631,Mappy,1983-03,6.7,https://www.mobygames.com/game/19631/mappy/,"Game Boy Advance, NES, Game Gear, MSX, Palm OS, Windows Mobile, Wii, PC-88, Arcade, Nintendo Switch, Sharp MZ-80K/700/800/1500, Sharp MZ-80B/2000/2500, PC-6001, Nintendo 3DS, Epoch Super Cassette Vision, Sharp X1, Windows, PC-8000, PlayStation 4, Sord M5, FM-7, Wii U","Action, Arcade, Side view, Platform, 2D scrolling",Namco Limited,"Dempa Shimbunsha, Namco Bandai Games Inc., Bally Midway Mfg Co., Namco Mobile, TAKARA Co., Ltd., HAMSTER Corporation, Namco Bandai Games America Inc., Namcot, Epoch Co., Ltd., Bug-Byte Software Ltd., Nintendo Co., Ltd., Philips Export B.V., Namco Limited"
7223,Blades of Steel,1987-10,7.13,https://www.mobygames.com/game/7223/blades-of-steel/,"DOS, Windows, Game Boy, Amiga, NES, Commodore 64, Xbox 360, Wii, Arcade","Sports, Hockey, Diagonal-down, Direct control","Konami Industry Co. Ltd., Konami Co., Ltd.","Konami, Inc., Konami Digital Entertainment, Inc., Ultra Software Corporation, Konami Co., Ltd., Palcom Software Ltd., Konami GmbH, Konami Deutschland GmbH, Nintendo of Europe GmbH, Konami Digital Entertainment GmbH, Microsoft Corporation, Nintendo Co., Ltd."
7547,Ice Hockey,1988-01-21,7.02,https://www.mobygames.com/game/7547/ice-hockey/,"NES, Wii, Wii U, Nintendo Switch","Action, Sports, Top-down, Hockey","Nintendo R&D3, Nintendo EAD, Pax Softnica","Nintendo of America Inc., Nintendo of Europe GmbH, Nintendo Co., Ltd."
7296,Zelda II: The Adventure of Link,1987-01-14,7.16,https://www.mobygames.com/game/7296/zelda-ii-the-adventure-of-link/,"Game Boy Advance, NES, Wii, Nintendo 3DS, Wii U, Nintendo Switch","Action, Top-down, Side view, Metroidvania, Puzzle elements, Fantasy, 2D scrolling, Direct control","Nintendo Co., Ltd.","Nintendo Co., Ltd."
14681,Nigel Mansell's World Championship Racing,1992,6.94,https://www.mobygames.com/game/14681/nigel-mansells-world-championship-racing/,"DOS, Game Boy, SNES, Genesis, Amiga, NES, Atari ST, ZX Spectrum, Amiga CD32, Amstrad CPC","Simulation, Racing / Driving, 1st-person, Licensed, Vehicle simulator, Automobile, Track racing, Africa, Asia, Contemporary, Europe, North America, Oceania, South America, Japan (Modern/Futuristic)",Gremlin Graphics Software Limited,"Nissho Iwai Infocom Systems Co., Ltd., Gremlin Interactive Limited, Nintendo Co., Ltd., Nintendo Australia Pty., Ltd., Konami Corporation, Nintendo of Europe GmbH, GameTek, Inc., Gremlin Graphics Software Limited"
582,Ghosts 'N Goblins,1985-09,7.03,https://www.mobygames.com/game/582/ghosts-n-goblins/,"DOS, Game Boy Color, Game Boy Advance, Amiga, NES, Atari ST, Commodore 64, ZX Spectrum, Amstrad CPC, BREW, Windows Mobile, Xbox 360, DoJa, PlayStation 3, Wii, PC-88, Commodore 16, Plus/4, Wii U, Arcade, iPad, Android, Nintendo 3DS, iPhone, Browser, FM-7, Nintendo Switch","Action, Side view, Platform, Shooter, Fantasy, 2D scrolling, Direct control","Capcom Co., Ltd.","Capcom Co., Ltd., Elite Systems Ltd., ASCII Corporation, Nintendo Co., Ltd., Taito America Corporation"
14989,Ping Pong,1985,7.07,https://www.mobygames.com/game/14989/ping-pong/,"Windows, NES, Commodore 64, ZX Spectrum, MSX, Amstrad CPC, Xbox 360, Wii, Wii U, Arcade, Nintendo Switch","Sports, Ping pong / table tennis, Diagonal-down",Konami Industry Co. Ltd.,"Microsoft Corporation, Konami Industry Co. Ltd., Ocean Software Ltd., Konami Digital Entertainment Co., Ltd., Nintendo Co., Ltd., Imagine, Imagine Software Ltd."
574,Donkey Kong,1981-08,6.77,https://www.mobygames.com/game/574/donkey-kong/,"PC Booter, Game Boy Advance, NES, Commodore 64, Atari 2600, ColecoVision, Intellivision, Apple II, Atari 7800, Atari 8-bit, ZX Spectrum, VIC-20, TI-99/4A, MSX, Amstrad CPC, Wii, Nintendo 3DS, Wii U, Arcade, Coleco Adam, Nintendo Switch, Dedicated handheld","Action, Arcade, Side view, Platform, Fixed / flip-screen, Direct control","Nintendo R&D1, Nintendo Co., Ltd.","Erbe Software, S.A., Atari, Inc., Atari Corporation, Ocean Software Ltd., HAMSTER Corporation, Coleco Industries, Inc., Nintendo Co., Ltd., CBS Electronics, Karateco, Nintendo of America Inc."
79246,Pokémon GO,2016-03-29,6.93,https://www.mobygames.com/game/79246/pokemon-go/,"iPhone, Android, iPad","1st-person, Role-playing (RPG), Anime / Manga, Fantasy, Licensed, Persistent, Diagonal-down, Massively Multiplayer, Augmented reality","Niantic, Inc., Nintendo Co., Ltd., Pokémon Company, The","Niantic, Inc."
19275,Nintendogs: Lab & Friends,2005-04-21,7.73,https://www.mobygames.com/game/19275/nintendogs-lab-friends/,Nintendo DS,"Simulation, Real-time, Meditative / Zen, Persistent, 3rd-person (Other), Point and select",Nintendo EAD,"Nintendo Co., Ltd."
4533,F-Zero: Maximum Velocity,2001-03-21,7.57,https://www.mobygames.com/game/4533/f-zero-maximum-velocity/,"Game Boy Advance, Nintendo 3DS, Wii U, Nintendo Switch","Racing / Driving, Sci-fi / futuristic, Behind view, Hovercraft, Track racing","NDCube Co., Ltd., Nintendo R&D1","Nintendo Co., Ltd., Nintendo of Europe GmbH, Nintendo of America Inc."
3343,Super Hang-On,1987,7.3,https://www.mobygames.com/game/3343/super-hang-on/,"DOS, Genesis, Amiga, Atari ST, Commodore 64, ZX Spectrum, Amstrad CPC, Macintosh, PlayStation 3, Wii, Nintendo 3DS, Sharp X68000, Arcade","Racing / Driving, Arcade, Motorcycle, Behind view, Africa, Asia, Europe, North America","SEGA-AM2 Co., LTD.","SEGA of America, Inc., Ocean Software Ltd., Nintendo Co., Ltd., SEGA Enterprises Ltd., SEGA Europe Ltd., Data East USA, Inc., Sharp Corporation, Tec Toy Indústria de Brinquedos S.A., SEGA Corporation, Electric Dreams Software"
21787,Metroid Prime: Hunters,2006-03-20,8.09,https://www.mobygames.com/game/21787/metroid-prime-hunters/,"Nintendo DS, Wii U","Action, 1st-person, Sci-fi / futuristic, Shooter, Puzzle elements",Nintendo Software Technology Corporation,"Nintendo Co., Ltd."
10806,Bomberman,1985-12-20,6.47,https://www.mobygames.com/game/10806/bomberman/,"Game Boy Advance, NES, MSX, Palm OS","Action, Sci-fi / futuristic, Arcade, Top-down, Fixed / flip-screen, Direct control","Hudson Soft Company, Ltd.","Nintendo of Europe GmbH, Nintendo Co., Ltd., Nintendo of America Inc., Hudson Soft Company, Ltd., Hudson Soft USA, Inc."
4681,Pokémon Snap,1999-03-21,7.16,https://www.mobygames.com/game/4681/pokemon-snap/,"Nintendo 64, Wii, Wii U, Nintendo Switch","Simulation, 1st-person, Real-time, Anime / Manga, Fantasy, Rail shooter, Direct control","HAL Laboratory, Inc., Nintendo Co., Ltd.","Nintendo of America Inc., Nintendo of Europe GmbH, Nintendo Co., Ltd."
56651,Kirby: Nightmare in Dreamland,2002-10-25,7.23,https://www.mobygames.com/game/56651/kirby-nightmare-in-dreamland/,"Game Boy Advance, Wii U","Action, Arcade, Side view, Platform, 2D scrolling","HAL Laboratory, Inc.","Nintendo Co., Ltd."
7302,Donkey Kong Junior,1982-08,6.74,https://www.mobygames.com/game/7302/donkey-kong-junior/,"Game Boy Advance, NES, Atari 2600, ColecoVision, Intellivision, Atari 7800, Atari 8-bit, Wii, Nintendo 3DS, Wii U, Arcade, Coleco Adam, Nintendo Switch","Action, Arcade, Side view, Platform, Fixed / flip-screen","Nintendo R&D1, Nintendo Co., Ltd.","Coleco Industries, Inc., HAMSTER Corporation, Atari, Inc., Nintendo Co., Ltd., CBS Electronics, Atari Corporation"
7312,VS. Duck Hunt,1984-04-21,6.47,https://www.mobygames.com/game/7312/vs-duck-hunt/,"NES, Wii U, Arcade","Action, Sports, 1st-person, Arcade, Shooter, Hunting",Nintendo R&D1,"Nintendo Co., Ltd."
7187,Trojan,1986-04,6.77,https://www.mobygames.com/game/7187/trojan/,"DOS, NES, Xbox 360, PlayStation 3, Wii U, Arcade","Action, Side view, Post-apocalyptic, 2D scrolling","Capcom Co., Ltd.","Capcom Co., Ltd., Nintendo Co., Ltd."
4279,Tennis,1984-01-14,6.67,https://www.mobygames.com/game/4279/tennis/,"Game Boy, Game Boy Advance, NES, Wii, PC-88, Nintendo 3DS, Sharp X1, Wii U, Arcade, Sharp MZ-80K/700/800/1500, PC-8000, Nintendo Switch","Sports, Tennis, Diagonal-down, Fixed / flip-screen","Nintendo Co., Ltd., Intelligent Systems Co., Ltd., Nintendo R&D1","Nintendo of America Inc., Hudson Soft Company, Ltd., Nintendo Co., Ltd., Nintendo of Europe GmbH, HAMSTER Corporation"
48102,Metroid: Other M,2010-08-31,7.1,https://www.mobygames.com/game/48102/metroid-other-m/,"Wii, Wii U","Action, 1st-person, Sci-fi / futuristic, Side view, Shooter, Metroidvania, 2D scrolling","Team Ninja, Nintendo SPD","Nintendo Co., Ltd."
21821,Brain Age: Train Your Brain in Minutes a Day!,2005-05-19,7.44,https://www.mobygames.com/game/21821/brain-age-train-your-brain-in-minutes-a-day/,"Nintendo DS, Wii U","Top-down, Mental training, Puzzle",Nintendo SDD,"Nintendo of Canada Ltd., Nintendo Co., Ltd., Nintendo of America Inc., Nintendo of Europe GmbH"
9378,Popeye,1982-11,6.82,https://www.mobygames.com/game/9378/popeye/,"NES, Commodore 64, Atari 2600, ColecoVision, Intellivision, Atari 5200, Atari 8-bit, TI-99/4A, Arcade","Action, Arcade, Side view, Platform, Licensed, Fixed / flip-screen","Nintendo Co., Ltd.","Nintendo of America Inc., Nintendo Co., Ltd., Parker Brothers"
4280,Alleyway,1989-04-21,5.82,https://www.mobygames.com/game/4280/alleyway/,"Game Boy, Nintendo 3DS","Action, Arcade, Paddle / Pong","Intelligent Systems Co., Ltd., Nintendo R&D1","Nintendo Co., Ltd."
6628,Adventure Island,1986-09-12,6.51,https://www.mobygames.com/game/6628/adventure-island/,"Game Boy Advance, NES, MSX, J2ME, DoJa, Wii, Wii U","Action, Arcade, Side view, Platform, 2D scrolling, Oceania","Hudson Soft Company, Ltd.","Nintendo Co., Ltd., Hudson Soft Company, Ltd., Hudson Entertainment, Inc., Hudson Soft Europe GmbH, Hudson Soft USA, Inc., Konami Digital Entertainment, Inc."
